,id_start,id_end,distance,moto,car,rv,bus,truck,start_day,end_day,start_time,end_time
1555,1001458,1001436,111.7,71.49,107.23,134.04,196.59,321.7,Monday,Friday,00:00:00,10:00:00
1555,1001458,1001436,111.7,107.23,160.85,201.06,294.89,482.54,Thuesday,Saturday,10:00:00,18:00:00
1555,1001458,1001436,111.7,71.49,107.23,134.04,196.59,321.7,Wednesday,Sunday,18:00:00,23:59:59
1555,1001458,1001436,111.7,62.55,93.83,117.28,172.02,281.48,Saturday,Sunday,00:00:00,23:59:59
1556,1001458,1001438,102.7,65.73,98.59,123.24,180.75,295.78,Monday,Friday,00:00:00,10:00:00
1556,1001458,1001438,102.7,98.59,147.89,184.86,271.13,443.66,Thuesday,Saturday,10:00:00,18:00:00
1556,1001458,1001438,102.7,65.73,98.59,123.24,180.75,295.78,Wednesday,Sunday,18:00:00,23:59:59
1556,1001458,1001438,102.7,57.51,86.27,107.84,158.16,258.8,Saturday,Sunday,00:00:00,23:59:59
1557,1001458,1001438,102.7,65.73,98.59,123.24,180.75,295.78,Monday,Friday,00:00:00,10:00:00
1557,1001458,1001438,102.7,98.59,147.89,184.86,271.13,443.66,Thuesday,Saturday,10:00:00,18:00:00
1557,1001458,1001438,102.7,65.73,98.59,123.24,180.75,295.78,Wednesday,Sunday,18:00:00,23:59:59
1557,1001458,1001438,102.7,57.51,86.27,107.84,158.16,258.8,Saturday,Sunday,00:00:00,23:59:59
1558,1001458,1001440,92.7,59.33,88.99,111.24,163.15,266.98,Monday,Friday,00:00:00,10:00:00
1558,1001458,1001440,92.7,88.99,133.49,166.86,244.73,400.46,Thuesday,Saturday,10:00:00,18:00:00
1558,1001458,1001440,92.7,59.33,88.99,111.24,163.15,266.98,Wednesday,Sunday,18:00:00,23:59:59
1558,1001458,1001440,92.7,51.91,77.87,97.34,142.76,233.6,Saturday,Sunday,00:00:00,23:59:59
1559,1001458,1001442,88.8,56.83,85.25,106.56,156.29,255.74,Monday,Friday,00:00:00,10:00:00
1559,1001458,1001442,88.8,85.25,127.87,159.84,234.43,383.62,Thuesday,Saturday,10:00:00,18:00:00
1559,1001458,1001442,88.8,56.83,85.25,106.56,156.29,255.74,Wednesday,Sunday,18:00:00,23:59:59
1559,1001458,1001442,88.8,49.73,74.59,93.24,136.75,223.78,Saturday,Sunday,00:00:00,23:59:59
1560,1001458,1001488,84.3,53.95,80.93,101.16,148.37,242.78,Monday,Friday,00:00:00,10:00:00
1560,1001458,1001488,84.3,80.93,121.39,151.74,222.55,364.18,Thuesday,Saturday,10:00:00,18:00:00
1560,1001458,1001488,84.3,53.95,80.93,101.16,148.37,242.78,Wednesday,Sunday,18:00:00,23:59:59
1560,1001458,1001488,84.3,47.21,70.81,88.51,129.82,212.44,Saturday,Sunday,00:00:00,23:59:59
1561,1001458,1004356,80.3,51.39,77.09,96.36,141.33,231.26,Monday,Friday,00:00:00,10:00:00
1561,1001458,1004356,80.3,77.09,115.63,144.54,211.99,346.9,Thuesday,Saturday,10:00:00,18:00:00
1561,1001458,1004356,80.3,51.39,77.09,96.36,141.33,231.26,Wednesday,Sunday,18:00:00,23:59:59
1561,1001458,1004356,80.3,44.97,67.45,84.31,123.66,202.36,Saturday,Sunday,00:00:00,23:59:59
1562,1001458,1004354,78.3,50.11,75.17,93.96,137.81,225.5,Monday,Friday,00:00:00,10:00:00
1562,1001458,1004354,78.3,75.17,112.75,140.94,206.71,338.26,Thuesday,Saturday,10:00:00,18:00:00
1562,1001458,1004354,78.3,50.11,75.17,93.96,137.81,225.5,Wednesday,Sunday,18:00:00,23:59:59
1562,1001458,1004354,78.3,43.85,65.77,82.21,120.58,197.32,Saturday,Sunday,00:00:00,23:59:59
1563,1001458,1004355,76.3,48.83,73.25,91.56,134.29,219.74,Monday,Friday,00:00:00,10:00:00
1563,1001458,1004355,76.3,73.25,109.87,137.34,201.43,329.62,Thuesday,Saturday,10:00:00,18:00:00
1563,1001458,1004355,76.3,48.83,73.25,91.56,134.29,219.74,Wednesday,Sunday,18:00:00,23:59:59
1563,1001458,1004355,76.3,42.73,64.09,80.11,117.5,192.28,Saturday,Sunday,00:00:00,23:59:59
1564,1001458,1001444,75.6,48.38,72.58,90.72,133.06,217.73,Monday,Friday,00:00:00,10:00:00
1564,1001458,1001444,75.6,72.58,108.86,136.08,199.58,326.59,Thuesday,Saturday,10:00:00,18:00:00
1564,1001458,1001444,75.6,48.38,72.58,90.72,133.06,217.73,Wednesday,Sunday,18:00:00,23:59:59
1564,1001458,1001444,75.6,42.34,63.5,79.38,116.42,190.51,Saturday,Sunday,00:00:00,23:59:59
1565,1001458,1001446,69.0,44.16,66.24,82.8,121.44,198.72,Monday,Friday,00:00:00,10:00:00
1565,1001458,1001446,69.0,66.24,99.36,124.2,182.16,298.08,Thuesday,Saturday,10:00:00,18:00:00
1565,1001458,1001446,69.0,44.16,66.24,82.8,121.44,198.72,Wednesday,Sunday,18:00:00,23:59:59
1565,1001458,1001446,69.0,38.64,57.96,72.45,106.26,173.88,Saturday,Sunday,00:00:00,23:59:59
1566,1001458,1001448,59.400000000000006,38.02,57.02,71.28,104.54,171.07,Monday,Friday,00:00:00,10:00:00
1566,1001458,1001448,59.400000000000006,57.02,85.54,106.92,156.82,256.61,Thuesday,Saturday,10:00:00,18:00:00
1566,1001458,1001448,59.400000000000006,38.02,57.02,71.28,104.54,171.07,Wednesday,Sunday,18:00:00,23:59:59
1566,1001458,1001448,59.400000000000006,33.26,49.9,62.37,91.48,149.69,Saturday,Sunday,00:00:00,23:59:59
1567,1001458,1001450,43.7,27.97,41.95,52.44,76.91,125.86,Monday,Friday,00:00:00,10:00:00
1567,1001458,1001450,43.7,41.95,62.93,78.66,115.37,188.78,Thuesday,Saturday,10:00:00,18:00:00
1567,1001458,1001450,43.7,27.97,41.95,52.44,76.91,125.86,Wednesday,Sunday,18:00:00,23:59:59
1567,1001458,1001450,43.7,24.47,36.71,45.89,67.3,110.12,Saturday,Sunday,00:00:00,23:59:59
1568,1001458,1001452,33.8,21.63,32.45,40.56,59.49,97.34,Monday,Friday,00:00:00,10:00:00
1568,1001458,1001452,33.8,32.45,48.67,60.84,89.23,146.02,Thuesday,Saturday,10:00:00,18:00:00
1568,1001458,1001452,33.8,21.63,32.45,40.56,59.49,97.34,Wednesday,Sunday,18:00:00,23:59:59
1568,1001458,1001452,33.8,18.93,28.39,35.49,52.05,85.18,Saturday,Sunday,00:00:00,23:59:59
1569,1001458,1001454,22.5,14.4,21.6,27.0,39.6,64.8,Monday,Friday,00:00:00,10:00:00
1569,1001458,1001454,22.5,21.6,32.4,40.5,59.4,97.2,Thuesday,Saturday,10:00:00,18:00:00
1569,1001458,1001454,22.5,14.4,21.6,27.0,39.6,64.8,Wednesday,Sunday,18:00:00,23:59:59
1569,1001458,1001454,22.5,12.6,18.9,23.62,34.65,56.7,Saturday,Sunday,00:00:00,23:59:59
1570,1001458,1001456,8.9,5.7,8.54,10.68,15.66,25.63,Monday,Friday,00:00:00,10:00:00
1570,1001458,1001456,8.9,8.54,12.82,16.02,23.5,38.45,Thuesday,Saturday,10:00:00,18:00:00
1570,1001458,1001456,8.9,5.7,8.54,10.68,15.66,25.63,Wednesday,Sunday,18:00:00,23:59:59
1570,1001458,1001456,8.9,4.98,7.48,9.35,13.71,22.43,Saturday,Sunday,00:00:00,23:59:59
1571,1001458,1001460,5.1,3.26,4.9,6.12,8.98,14.69,Monday,Friday,00:00:00,10:00:00
1571,1001458,1001460,5.1,4.9,7.34,9.18,13.46,22.03,Thuesday,Saturday,10:00:00,18:00:00
1571,1001458,1001460,5.1,3.26,4.9,6.12,8.98,14.69,Wednesday,Sunday,18:00:00,23:59:59
1571,1001458,1001460,5.1,2.86,4.28,5.35,7.85,12.85,Saturday,Sunday,00:00:00,23:59:59
1572,1001458,1001460,5.1,3.26,4.9,6.12,8.98,14.69,Monday,Friday,00:00:00,10:00:00
1572,1001458,1001460,5.1,4.9,7.34,9.18,13.46,22.03,Thuesday,Saturday,10:00:00,18:00:00
1572,1001458,1001460,5.1,3.26,4.9,6.12,8.98,14.69,Wednesday,Sunday,18:00:00,23:59:59
1572,1001458,1001460,5.1,2.86,4.28,5.35,7.85,12.85,Saturday,Sunday,00:00:00,23:59:59
1573,1001458,1001461,17.9,11.46,17.18,21.48,31.5,51.55,Monday,Friday,00:00:00,10:00:00
1573,1001458,1001461,17.9,17.18,25.78,32.22,47.26,77.33,Thuesday,Saturday,10:00:00,18:00:00
1573,1001458,1001461,17.9,11.46,17.18,21.48,31.5,51.55,Wednesday,Sunday,18:00:00,23:59:59
1573,1001458,1001461,17.9,10.02,15.04,18.79,27.57,45.11,Saturday,Sunday,00:00:00,23:59:59
1574,1001458,1001462,23.0,14.72,22.08,27.6,40.48,66.24,Monday,Friday,00:00:00,10:00:00
1574,1001458,1001462,23.0,22.08,33.12,41.4,60.72,99.36,Thuesday,Saturday,10:00:00,18:00:00
1574,1001458,1001462,23.0,14.72,22.08,27.6,40.48,66.24,Wednesday,Sunday,18:00:00,23:59:59
1574,1001458,1001462,23.0,12.88,19.32,24.15,35.42,57.96,Saturday,Sunday,00:00:00,23:59:59
1575,1001458,1001464,49.7,31.81,47.71,59.64,87.47,143.14,Monday,Friday,00:00:00,10:00:00
1575,1001458,1001464,49.7,47.71,71.57,89.46,131.21,214.7,Thuesday,Saturday,10:00:00,18:00:00
1575,1001458,1001464,49.7,31.81,47.71,59.64,87.47,143.14,Wednesday,Sunday,18:00:00,23:59:59
1575,1001458,1001464,49.7,27.83,41.75,52.19,76.54,125.24,Saturday,Sunday,00:00:00,23:59:59
1576,1001458,1001466,58.2,37.25,55.87,69.84,102.43,167.62,Monday,Friday,00:00:00,10:00:00
1576,1001458,1001466,58.2,55.87,83.81,104.76,153.65,251.42,Thuesday,Saturday,10:00:00,18:00:00
1576,1001458,1001466,58.2,37.25,55.87,69.84,102.43,167.62,Wednesday,Sunday,18:00:00,23:59:59
1576,1001458,1001466,58.2,32.59,48.89,61.11,89.63,146.66,Saturday,Sunday,00:00:00,23:59:59
1577,1001458,1001468,68.9,44.1,66.14,82.68,121.26,198.43,Monday,Friday,00:00:00,10:00:00
1577,1001458,1001468,68.9,66.14,99.22,124.02,181.9,297.65,Thuesday,Saturday,10:00:00,18:00:00
1577,1001458,1001468,68.9,44.1,66.14,82.68,121.26,198.43,Wednesday,Sunday,18:00:00,23:59:59
1577,1001458,1001468,68.9,38.58,57.88,72.34,106.11,173.63,Saturday,Sunday,00:00:00,23:59:59
1578,1001458,1001470,79.5,50.88,76.32,95.4,139.92,228.96,Monday,Friday,00:00:00,10:00:00
1578,1001458,1001470,79.5,76.32,114.48,143.1,209.88,343.44,Thuesday,Saturday,10:00:00,18:00:00
1578,1001458,1001470,79.5,50.88,76.32,95.4,139.92,228.96,Wednesday,Sunday,18:00:00,23:59:59
1578,1001458,1001470,79.5,44.52,66.78,83.47,122.43,200.34,Saturday,Sunday,00:00:00,23:59:59
1579,1001458,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
1579,1001458,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
1579,1001458,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
1579,1001458,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
1580,1001460,1001400,353.90000000000003,226.5,339.74,424.68,622.86,1019.23,Monday,Friday,00:00:00,10:00:00
1580,1001460,1001400,353.90000000000003,339.74,509.62,637.02,934.3,1528.85,Thuesday,Saturday,10:00:00,18:00:00
1580,1001460,1001400,353.90000000000003,226.5,339.74,424.68,622.86,1019.23,Wednesday,Sunday,18:00:00,23:59:59
1580,1001460,1001400,353.90000000000003,198.18,297.28,371.59,545.01,891.83,Saturday,Sunday,00:00:00,23:59:59
1581,1001460,1001402,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Monday,Friday,00:00:00,10:00:00
1581,1001460,1001402,344.20000000000005,330.43,495.65,619.56,908.69,1486.94,Thuesday,Saturday,10:00:00,18:00:00
1581,1001460,1001402,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Wednesday,Sunday,18:00:00,23:59:59
1581,1001460,1001402,344.20000000000005,192.75,289.13,361.41,530.07,867.38,Saturday,Sunday,00:00:00,23:59:59
1582,1001460,1001404,324.0,207.36,311.04,388.8,570.24,933.12,Monday,Friday,00:00:00,10:00:00
1582,1001460,1001404,324.0,311.04,466.56,583.2,855.36,1399.68,Thuesday,Saturday,10:00:00,18:00:00
1582,1001460,1001404,324.0,207.36,311.04,388.8,570.24,933.12,Wednesday,Sunday,18:00:00,23:59:59
1582,1001460,1001404,324.0,181.44,272.16,340.2,498.96,816.48,Saturday,Sunday,00:00:00,23:59:59
1583,1001460,1001406,308.0,197.12,295.68,369.6,542.08,887.04,Monday,Friday,00:00:00,10:00:00
1583,1001460,1001406,308.0,295.68,443.52,554.4,813.12,1330.56,Thuesday,Saturday,10:00:00,18:00:00
1583,1001460,1001406,308.0,197.12,295.68,369.6,542.08,887.04,Wednesday,Sunday,18:00:00,23:59:59
1583,1001460,1001406,308.0,172.48,258.72,323.4,474.32,776.16,Saturday,Sunday,00:00:00,23:59:59
1584,1001460,1001408,286.3,183.23,274.85,343.56,503.89,824.54,Monday,Friday,00:00:00,10:00:00
1584,1001460,1001408,286.3,274.85,412.27,515.34,755.83,1236.82,Thuesday,Saturday,10:00:00,18:00:00
1584,1001460,1001408,286.3,183.23,274.85,343.56,503.89,824.54,Wednesday,Sunday,18:00:00,23:59:59
1584,1001460,1001408,286.3,160.33,240.49,300.62,440.9,721.48,Saturday,Sunday,00:00:00,23:59:59
1585,1001460,1001410,275.2,176.13,264.19,330.24,484.35,792.58,Monday,Friday,00:00:00,10:00:00
1585,1001460,1001410,275.2,264.19,396.29,495.36,726.53,1188.86,Thuesday,Saturday,10:00:00,18:00:00
1585,1001460,1001410,275.2,176.13,264.19,330.24,484.35,792.58,Wednesday,Sunday,18:00:00,23:59:59
1585,1001460,1001410,275.2,154.11,231.17,288.96,423.81,693.5,Saturday,Sunday,00:00:00,23:59:59
1586,1001460,1001412,259.59999999999997,166.14,249.22,311.52,456.9,747.65,Monday,Friday,00:00:00,10:00:00
1586,1001460,1001412,259.59999999999997,249.22,373.82,467.28,685.34,1121.47,Thuesday,Saturday,10:00:00,18:00:00
1586,1001460,1001412,259.59999999999997,166.14,249.22,311.52,456.9,747.65,Wednesday,Sunday,18:00:00,23:59:59
1586,1001460,1001412,259.59999999999997,145.38,218.06,272.58,399.78,654.19,Saturday,Sunday,00:00:00,23:59:59
1587,1001460,1001414,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Monday,Friday,00:00:00,10:00:00
1587,1001460,1001414,241.39999999999998,231.74,347.62,434.52,637.3,1042.85,Thuesday,Saturday,10:00:00,18:00:00
1587,1001460,1001414,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Wednesday,Sunday,18:00:00,23:59:59
1587,1001460,1001414,241.39999999999998,135.18,202.78,253.47,371.76,608.33,Saturday,Sunday,00:00:00,23:59:59
1588,1001460,1001416,228.19999999999996,146.05,219.07,273.84,401.63,657.22,Monday,Friday,00:00:00,10:00:00
1588,1001460,1001416,228.19999999999996,219.07,328.61,410.76,602.45,985.82,Thuesday,Saturday,10:00:00,18:00:00
1588,1001460,1001416,228.19999999999996,146.05,219.07,273.84,401.63,657.22,Wednesday,Sunday,18:00:00,23:59:59
1588,1001460,1001416,228.19999999999996,127.79,191.69,239.61,351.43,575.06,Saturday,Sunday,00:00:00,23:59:59
1589,1001460,1001418,214.59999999999997,137.34,206.02,257.52,377.7,618.05,Monday,Friday,00:00:00,10:00:00
1589,1001460,1001418,214.59999999999997,206.02,309.02,386.28,566.54,927.07,Thuesday,Saturday,10:00:00,18:00:00
1589,1001460,1001418,214.59999999999997,137.34,206.02,257.52,377.7,618.05,Wednesday,Sunday,18:00:00,23:59:59
1589,1001460,1001418,214.59999999999997,120.18,180.26,225.33,330.48,540.79,Saturday,Sunday,00:00:00,23:59:59
1590,1001460,1001420,201.70000000000002,129.09,193.63,242.04,354.99,580.9,Monday,Friday,00:00:00,10:00:00
1590,1001460,1001420,201.70000000000002,193.63,290.45,363.06,532.49,871.34,Thuesday,Saturday,10:00:00,18:00:00
1590,1001460,1001420,201.70000000000002,129.09,193.63,242.04,354.99,580.9,Wednesday,Sunday,18:00:00,23:59:59
1590,1001460,1001420,201.70000000000002,112.95,169.43,211.78,310.62,508.28,Saturday,Sunday,00:00:00,23:59:59
1591,1001460,1001422,192.1,122.94,184.42,230.52,338.1,553.25,Monday,Friday,00:00:00,10:00:00
1591,1001460,1001422,192.1,184.42,276.62,345.78,507.14,829.87,Thuesday,Saturday,10:00:00,18:00:00
1591,1001460,1001422,192.1,122.94,184.42,230.52,338.1,553.25,Wednesday,Sunday,18:00:00,23:59:59
1591,1001460,1001422,192.1,107.58,161.36,201.7,295.83,484.09,Saturday,Sunday,00:00:00,23:59:59
1592,1001460,1001424,180.70000000000002,115.65,173.47,216.84,318.03,520.42,Monday,Friday,00:00:00,10:00:00
1592,1001460,1001424,180.70000000000002,173.47,260.21,325.26,477.05,780.62,Thuesday,Saturday,10:00:00,18:00:00
1592,1001460,1001424,180.70000000000002,115.65,173.47,216.84,318.03,520.42,Wednesday,Sunday,18:00:00,23:59:59
1592,1001460,1001424,180.70000000000002,101.19,151.79,189.73,278.28,455.36,Saturday,Sunday,00:00:00,23:59:59
1593,1001460,1001426,162.1,103.74,155.62,194.52,285.3,466.85,Monday,Friday,00:00:00,10:00:00
1593,1001460,1001426,162.1,155.62,233.42,291.78,427.94,700.27,Thuesday,Saturday,10:00:00,18:00:00
1593,1001460,1001426,162.1,103.74,155.62,194.52,285.3,466.85,Wednesday,Sunday,18:00:00,23:59:59
1593,1001460,1001426,162.1,90.78,136.16,170.2,249.63,408.49,Saturday,Sunday,00:00:00,23:59:59
1594,1001460,1001428,146.3,93.63,140.45,175.56,257.49,421.34,Monday,Friday,00:00:00,10:00:00
1594,1001460,1001428,146.3,140.45,210.67,263.34,386.23,632.02,Thuesday,Saturday,10:00:00,18:00:00
1594,1001460,1001428,146.3,93.63,140.45,175.56,257.49,421.34,Wednesday,Sunday,18:00:00,23:59:59
1594,1001460,1001428,146.3,81.93,122.89,153.62,225.3,368.68,Saturday,Sunday,00:00:00,23:59:59
1595,1001460,1001430,137.7,88.13,132.19,165.24,242.35,396.58,Monday,Friday,00:00:00,10:00:00
1595,1001460,1001430,137.7,132.19,198.29,247.86,363.53,594.86,Thuesday,Saturday,10:00:00,18:00:00
1595,1001460,1001430,137.7,88.13,132.19,165.24,242.35,396.58,Wednesday,Sunday,18:00:00,23:59:59
1595,1001460,1001430,137.7,77.11,115.67,144.58,212.06,347.0,Saturday,Sunday,00:00:00,23:59:59
1596,1001460,1001432,128.70000000000002,82.37,123.55,154.44,226.51,370.66,Monday,Friday,00:00:00,10:00:00
1596,1001460,1001432,128.70000000000002,123.55,185.33,231.66,339.77,555.98,Thuesday,Saturday,10:00:00,18:00:00
1596,1001460,1001432,128.70000000000002,82.37,123.55,154.44,226.51,370.66,Wednesday,Sunday,18:00:00,23:59:59
1596,1001460,1001432,128.70000000000002,72.07,108.11,135.13,198.2,324.32,Saturday,Sunday,00:00:00,23:59:59
1597,1001460,1001434,120.8,77.31,115.97,144.96,212.61,347.9,Monday,Friday,00:00:00,10:00:00
1597,1001460,1001434,120.8,115.97,173.95,217.44,318.91,521.86,Thuesday,Saturday,10:00:00,18:00:00
1597,1001460,1001434,120.8,77.31,115.97,144.96,212.61,347.9,Wednesday,Sunday,18:00:00,23:59:59
1597,1001460,1001434,120.8,67.65,101.47,126.84,186.03,304.42,Saturday,Sunday,00:00:00,23:59:59
1598,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Monday,Friday,00:00:00,10:00:00
1598,1001460,1001436,116.8,112.13,168.19,210.24,308.35,504.58,Thuesday,Saturday,10:00:00,18:00:00
1598,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Wednesday,Sunday,18:00:00,23:59:59
1598,1001460,1001436,116.8,65.41,98.11,122.64,179.87,294.34,Saturday,Sunday,00:00:00,23:59:59
1599,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Monday,Friday,00:00:00,10:00:00
1599,1001460,1001436,116.8,112.13,168.19,210.24,308.35,504.58,Thuesday,Saturday,10:00:00,18:00:00
1599,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Wednesday,Sunday,18:00:00,23:59:59
1599,1001460,1001436,116.8,65.41,98.11,122.64,179.87,294.34,Saturday,Sunday,00:00:00,23:59:59
1600,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
1600,1001460,1001438,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
1600,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
1600,1001460,1001438,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
1601,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
1601,1001460,1001438,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
1601,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
1601,1001460,1001438,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
1602,1001460,1001440,97.8,62.59,93.89,117.36,172.13,281.66,Monday,Friday,00:00:00,10:00:00
1602,1001460,1001440,97.8,93.89,140.83,176.04,258.19,422.5,Thuesday,Saturday,10:00:00,18:00:00
1602,1001460,1001440,97.8,62.59,93.89,117.36,172.13,281.66,Wednesday,Sunday,18:00:00,23:59:59
1602,1001460,1001440,97.8,54.77,82.15,102.69,150.61,246.46,Saturday,Sunday,00:00:00,23:59:59
1603,1001460,1001442,93.89999999999999,60.1,90.14,112.68,165.26,270.43,Monday,Friday,00:00:00,10:00:00
1603,1001460,1001442,93.89999999999999,90.14,135.22,169.02,247.9,405.65,Thuesday,Saturday,10:00:00,18:00:00
1603,1001460,1001442,93.89999999999999,60.1,90.14,112.68,165.26,270.43,Wednesday,Sunday,18:00:00,23:59:59
1603,1001460,1001442,93.89999999999999,52.58,78.88,98.59,144.61,236.63,Saturday,Sunday,00:00:00,23:59:59
1604,1001460,1001488,89.39999999999999,57.22,85.82,107.28,157.34,257.47,Monday,Friday,00:00:00,10:00:00
1604,1001460,1001488,89.39999999999999,85.82,128.74,160.92,236.02,386.21,Thuesday,Saturday,10:00:00,18:00:00
1604,1001460,1001488,89.39999999999999,57.22,85.82,107.28,157.34,257.47,Wednesday,Sunday,18:00:00,23:59:59
1604,1001460,1001488,89.39999999999999,50.06,75.1,93.87,137.68,225.29,Saturday,Sunday,00:00:00,23:59:59
1605,1001460,1004356,85.39999999999999,54.66,81.98,102.48,150.3,245.95,Monday,Friday,00:00:00,10:00:00
1605,1001460,1004356,85.39999999999999,81.98,122.98,153.72,225.46,368.93,Thuesday,Saturday,10:00:00,18:00:00
1605,1001460,1004356,85.39999999999999,54.66,81.98,102.48,150.3,245.95,Wednesday,Sunday,18:00:00,23:59:59
1605,1001460,1004356,85.39999999999999,47.82,71.74,89.67,131.52,215.21,Saturday,Sunday,00:00:00,23:59:59
1606,1001460,1004354,83.39999999999999,53.38,80.06,100.08,146.78,240.19,Monday,Friday,00:00:00,10:00:00
1606,1001460,1004354,83.39999999999999,80.06,120.1,150.12,220.18,360.29,Thuesday,Saturday,10:00:00,18:00:00
1606,1001460,1004354,83.39999999999999,53.38,80.06,100.08,146.78,240.19,Wednesday,Sunday,18:00:00,23:59:59
1606,1001460,1004354,83.39999999999999,46.7,70.06,87.57,128.44,210.17,Saturday,Sunday,00:00:00,23:59:59
1607,1001460,1004355,81.39999999999999,52.1,78.14,97.68,143.26,234.43,Monday,Friday,00:00:00,10:00:00
1607,1001460,1004355,81.39999999999999,78.14,117.22,146.52,214.9,351.65,Thuesday,Saturday,10:00:00,18:00:00
1607,1001460,1004355,81.39999999999999,52.1,78.14,97.68,143.26,234.43,Wednesday,Sunday,18:00:00,23:59:59
1607,1001460,1004355,81.39999999999999,45.58,68.38,85.47,125.36,205.13,Saturday,Sunday,00:00:00,23:59:59
1608,1001460,1001444,80.69999999999999,51.65,77.47,96.84,142.03,232.42,Monday,Friday,00:00:00,10:00:00
1608,1001460,1001444,80.69999999999999,77.47,116.21,145.26,213.05,348.62,Thuesday,Saturday,10:00:00,18:00:00
1608,1001460,1001444,80.69999999999999,51.65,77.47,96.84,142.03,232.42,Wednesday,Sunday,18:00:00,23:59:59
1608,1001460,1001444,80.69999999999999,45.19,67.79,84.73,124.28,203.36,Saturday,Sunday,00:00:00,23:59:59
1609,1001460,1001446,74.1,47.42,71.14,88.92,130.42,213.41,Monday,Friday,00:00:00,10:00:00
1609,1001460,1001446,74.1,71.14,106.7,133.38,195.62,320.11,Thuesday,Saturday,10:00:00,18:00:00
1609,1001460,1001446,74.1,47.42,71.14,88.92,130.42,213.41,Wednesday,Sunday,18:00:00,23:59:59
1609,1001460,1001446,74.1,41.5,62.24,77.8,114.11,186.73,Saturday,Sunday,00:00:00,23:59:59
1610,1001460,1001448,64.5,41.28,61.92,77.4,113.52,185.76,Monday,Friday,00:00:00,10:00:00
1610,1001460,1001448,64.5,61.92,92.88,116.1,170.28,278.64,Thuesday,Saturday,10:00:00,18:00:00
1610,1001460,1001448,64.5,41.28,61.92,77.4,113.52,185.76,Wednesday,Sunday,18:00:00,23:59:59
1610,1001460,1001448,64.5,36.12,54.18,67.72,99.33,162.54,Saturday,Sunday,00:00:00,23:59:59
1611,1001460,1001450,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Monday,Friday,00:00:00,10:00:00
1611,1001460,1001450,48.800000000000004,46.85,70.27,87.84,128.83,210.82,Thuesday,Saturday,10:00:00,18:00:00
1611,1001460,1001450,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Wednesday,Sunday,18:00:00,23:59:59
1611,1001460,1001450,48.800000000000004,27.33,40.99,51.24,75.15,122.98,Saturday,Sunday,00:00:00,23:59:59
1612,1001460,1001452,38.9,24.9,37.34,46.68,68.46,112.03,Monday,Friday,00:00:00,10:00:00
1612,1001460,1001452,38.9,37.34,56.02,70.02,102.7,168.05,Thuesday,Saturday,10:00:00,18:00:00
1612,1001460,1001452,38.9,24.9,37.34,46.68,68.46,112.03,Wednesday,Sunday,18:00:00,23:59:59
1612,1001460,1001452,38.9,21.78,32.68,40.84,59.91,98.03,Saturday,Sunday,00:00:00,23:59:59
1613,1001460,1001454,27.6,17.66,26.5,33.12,48.58,79.49,Monday,Friday,00:00:00,10:00:00
1613,1001460,1001454,27.6,26.5,39.74,49.68,72.86,119.23,Thuesday,Saturday,10:00:00,18:00:00
1613,1001460,1001454,27.6,17.66,26.5,33.12,48.58,79.49,Wednesday,Sunday,18:00:00,23:59:59
1613,1001460,1001454,27.6,15.46,23.18,28.98,42.5,69.55,Saturday,Sunday,00:00:00,23:59:59
1614,1001460,1001456,14.0,8.96,13.44,16.8,24.64,40.32,Monday,Friday,00:00:00,10:00:00
1614,1001460,1001456,14.0,13.44,20.16,25.2,36.96,60.48,Thuesday,Saturday,10:00:00,18:00:00
1614,1001460,1001456,14.0,8.96,13.44,16.8,24.64,40.32,Wednesday,Sunday,18:00:00,23:59:59
